Customer_id,Children,Age,Income,Marital,Gender,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Churn
K234017,10,22,122756,Never Married,Male,Mailed Check,15,92,2109,No
S178108,0,36,66737,Never Married,Male,Bank Transfer(automatic),17,115,1638,No
T762967,0,65,63034,Separated,Female,Bank Transfer(automatic),3,223,1243,Yes
Q754506,0,88,9684,Widowed,Female,Bank Transfer(automatic),3,140,401,No
V621966,0,27,70425,Married,Female,Bank Transfer(automatic),10,188,1324,Yes
F997820,2,19,39527,Married,Male,Electronic Check,10,128,1277,No
P46765,1,83,31355,Married,Female,Mailed Check,14,160,1704,Yes
I644690,4,70,22553,Separated,Male,Bank Transfer(automatic),3,172,671,No
B13324,1,27,67600,Widowed,Female,Credit Card (automatic),7,217,1145,Yes
X04255,2,48,53517,Never Married,Female,Mailed Check,7,140,1000,Yes
K677097,4,33,90634,Married,Male,Electronic Check,4,240,1084,Yes
O717824,0,27,47990,Separated,Male,Credit Card (automatic),16,182,1770,Yes
K618805,1,23,4308,Married,Female,Mailed Check,2,208,764,Yes
L732594,2,69,13386,Divorced,Female,Electronic Check,28,223,3365,No
Z90333,2,37,23757,Separated,Female,Credit Card (automatic),8,182,1479,Yes
V191716,1,74,29312,Divorced,Male,Mailed Check,17,220,1893,No
F708213,1,86,70250,Separated,Male,Bank Transfer(automatic),5,157,503,No
A886067,5,43,23638,Widowed,Female,Electronic Check,5,243,1178,Yes
M605465,0,26,84681,Widowed,Female,Mailed Check,4,213,1330,Yes
I740777,0,23,2717,Never Married,Female,Electronic Check,24,142,2428,No
A501629,1,87,32855,Separated,Female,Bank Transfer(automatic),11,137,922,No
U05301,3,61,84479,Divorced,Male,Electronic Check,8,145,867,No
G514638,1,33,13107,Separated,Male,Credit Card (automatic),3,115,595,No
X120078,0,21,51815,Separated,Female,Credit Card (automatic),9,125,1352,No
O505123,3,46,76134,Widowed,Female,Credit Card (automatic),2,175,1031,Yes
E507994,2,51,54290,Divorced,Female,Electronic Check,10,150,1225,No
K171161,1,85,58516,Never Married,Male,Mailed Check,6,265,1103,Yes
R570772,1,79,45122,Separated,Male,Credit Card (automatic),8,182,910,No
R470956,0,35,34110,Never Married,Male,Electronic Check,10,182,1332,Yes
M643332,3,56,14725,Separated,Male,Mailed Check,22,175,2702,No
L739156,0,65,37262,Separated,Female,Electronic Check,4,160,577,No
I67005,2,73,44060,Never Married,Female,Mailed Check,8,220,1059,No
Q495449,2,35,17996,Married,Male,Electronic Check,7,200,1569,Yes
G924469,1,35,72462,Married,Female,Electronic Check,20,243,2715,Yes
P589193,2,31,6827,Never Married,Female,Electronic Check,5,143,1239,No
A143106,1,50,37147,Separated,Male,Electronic Check,19,235,2291,Yes
U736350,3,45,41973,Separated,Male,Mailed Check,19,137,1944,Yes
W823366,3,54,17429,Separated,Male,Mailed Check,9,170,1171,No
Q52006,3,37,13722,Never Married,Male,Bank Transfer(automatic),8,185,1275,No
D213521,1,81,28182,Widowed,Male,Credit Card (automatic),15,120,1440,Yes
A65734,0,74,11223,Never Married,Male,Bank Transfer(automatic),10,165,1104,Yes
U610444,1,24,21966,Never Married,Male,Credit Card (automatic),2,138,491,No
F225995,0,25,49719,Married,Male,Bank Transfer(automatic),25,182,2585,No
W96676,0,55,29622,Never Married,Female,Bank Transfer(automatic),13,175,1470,No
V836362,2,62,37252,Separated,Female,Bank Transfer(automatic),3,188,1123,Yes
D671064,4,89,61571,Divorced,Female,Credit Card (automatic),5,127,946,No
D135530,4,77,10744,Divorced,Male,Electronic Check,20,188,2595,Yes
A821790,0,77,33655,Widowed,Male,Electronic Check,8,152,1357,Yes
D212939,5,57,38396,Never Married,Male,Credit Card (automatic),20,127,2098,No
E885584,3,50,13227,Widowed,Male,Mailed Check,2,278,1094,Yes
G48472,3,35,46770,Separated,Male,Electronic Check,7,135,983,No
Z99425,2,64,54316,Divorced,Female,Credit Card (automatic),15,137,1705,No
M387930,1,79,31064,Divorced,Female,Credit Card (automatic),3,255,888,Yes
M927991,0,87,13471,Separated,Female,Electronic Check,15,150,1281,No
K76431,1,57,114390,Separated,Female,Bank Transfer(automatic),10,258,1984,No
J241242,0,65,94296,Separated,Female,Credit Card (automatic),3,147,443,Yes
X757859,0,38,66409,Separated,Male,Mailed Check,2,160,515,Yes
J552619,4,52,82956,Separated,Male,Credit Card (automatic),15,107,2006,No
Y51592,0,83,41557,Married,Female,Bank Transfer(automatic),11,147,978,No
P372865,4,42,15763,Married,Male,Bank Transfer(automatic),14,235,2394,Yes
W83230,1,76,54883,Widowed,Male,Credit Card (automatic),9,112,771,No
M791093,1,27,39224,Married,Female,Electronic Check,1,233,892,Yes
I440271,0,37,88324,Divorced,Female,Electronic Check,5,127,703,No
P325481,4,81,46473,Widowed,Female,Mailed Check,14,200,2072,No
J68487,2,45,114052,Married,Male,Electronic Check,22,128,2088,No
B724639,0,74,47866,Married,Female,Credit Card (automatic),7,230,1065,Yes
O779572,0,37,47862,Separated,Female,Mailed Check,6,162,1246,Yes
M771410,2,54,23513,Never Married,Male,Electronic Check,6,80,638,No
S281786,0,24,2781,Married,Female,Credit Card (automatic),6,207,943,No
Z411399,2,20,10326,Married,Male,Electronic Check,5,253,1187,Yes
Z726484,0,40,58143,Separated,Female,Electronic Check,5,160,660,No
Q314433,2,72,26965,Divorced,Male,Credit Card (automatic),4,185,781,Yes
L712758,2,79,22380,Separated,Female,Electronic Check,2,210,654,Yes
B652550,4,85,37525,Separated,Female,Electronic Check,5,160,678,No
H842993,3,72,12846,Separated,Female,Electronic Check,13,150,1338,No
U970048,0,48,54175,Separated,Male,Bank Transfer(automatic),1,140,767,No
F64095,8,33,38878,Separated,Male,Bank Transfer(automatic),13,162,2120,No
J695377,1,22,96925,Never Married,Male,Electronic Check,21,140,2521,No
Q291482,8,23,130732,Divorced,Male,Electronic Check,6,150,1165,No
K965510,1,71,65208,Never Married,Female,Mailed Check,4,130,564,Yes
B149716,2,78,65565,Divorced,Female,Electronic Check,13,230,1600,Yes
B179311,9,43,40034,Married,Female,Electronic Check,10,150,1391,No
H548788,2,52,42524,Divorced,Female,Electronic Check,12,140,1419,Yes
I714198,1,86,38500,Separated,Male,Electronic Check,15,200,1740,Yes
Y161235,8,54,18232,Married,Female,Credit Card (automatic),11,117,1381,No
Y481533,1,44,16315,Separated,Male,Mailed Check,12,127,1639,No
G569192,2,74,18621,Divorced,Male,Bank Transfer(automatic),18,140,2190,Yes
G581130,1,74,44526,Separated,Female,Credit Card (automatic),20,165,2397,No
E814583,4,48,23184,Widowed,Male,Bank Transfer(automatic),11,160,1452,No
R496936,0,81,38363,Separated,Female,Credit Card (automatic),3,165,866,Yes
B512858,0,83,57119,Separated,Male,Electronic Check,8,125,723,No
A127838,1,68,45126,Never Married,Female,Bank Transfer(automatic),5,215,1445,Yes
L729864,7,53,24050,Divorced,Male,Bank Transfer(automatic),8,233,1848,Yes
K798028,3,54,20489,Widowed,Female,Electronic Check,6,107,1149,No
S655334,1,41,18015,Separated,Female,Bank Transfer(automatic),6,157,743,No
N646505,10,32,36377,Separated,Female,Credit Card (automatic),8,278,1825,Yes
U452069,1,27,11738,Divorced,Male,Credit Card (automatic),18,223,2217,No
O697874,0,47,49663,Never Married,Female,Mailed Check,32,130,2977,No
B675944,3,50,21902,Widowed,Female,Electronic Check,24,127,2097,No
M985747,3,26,20224,Never Married,Male,Electronic Check,22,182,2313,Yes
E607371,2,89,63156,Widowed,Female,Mailed Check,10,172,1477,Yes
C656833,4,40,26049,Married,Male,Electronic Check,1,230,861,Yes
Y672361,0,83,8568,Married,Female,Electronic Check,2,185,498,Yes
B230779,0,71,25590,Never Married,Male,Credit Card (automatic),7,195,896,Yes
I953052,2,89,4026,Never Married,Female,Credit Card (automatic),19,268,2183,Yes
J192276,3,25,48360,Divorced,Male,Electronic Check,8,265,1479,Yes
N375820,1,40,44310,Widowed,Female,Credit Card (automatic),8,187,1532,Yes
G307248,0,36,60011,Married,Male,Electronic Check,11,165,1837,Yes
Z272036,3,70,89883,Divorced,Male,Credit Card (automatic),12,243,1597,Yes
H19974,3,81,86374,Married,Female,Mailed Check,8,195,956,No
P555585,3,70,34261,Never Married,Male,Credit Card (automatic),17,230,1981,No
D460465,4,74,27361,Widowed,Male,Mailed Check,4,160,1098,Yes
U602748,2,79,76127,Divorced,Male,Electronic Check,14,255,1874,Yes
H856152,2,66,31681,Divorced,Male,Electronic Check,19,215,2669,Yes
Y264144,6,38,31240,Divorced,Male,Bank Transfer(automatic),9,112,1077,No
N39235,4,25,30325,Never Married,Male,Credit Card (automatic),2,152,779,Yes
S433940,2,34,134839,Divorced,Male,Credit Card (automatic),10,200,1892,Yes
T626833,0,42,33471,Widowed,Female,Mailed Check,7,197,1390,Yes
Z161414,4,79,40870,Widowed,Female,Mailed Check,10,268,1560,Yes
T541594,2,26,60826,Separated,Female,Electronic Check,11,127,1309,No
X637260,1,83,32784,Separated,Male,Electronic Check,7,150,878,No
B363857,4,86,16711,Never Married,Male,Bank Transfer(automatic),1,200,1015,Yes
G453675,2,55,49994,Never Married,Male,Bank Transfer(automatic),7,147,837,No
I288648,1,31,29540,Never Married,Female,Bank Transfer(automatic),18,157,1747,No
Y591911,1,55,45244,Widowed,Female,Electronic Check,23,208,2351,Yes
R360718,1,87,15161,Divorced,Male,Electronic Check,6,187,1324,Yes
M922982,1,84,42038,Married,Male,Electronic Check,10,125,896,No
H01215,1,48,34590,Divorced,Male,Electronic Check,18,140,2230,No
U799377,0,21,1194,Never Married,Male,Bank Transfer(automatic),22,207,2422,Yes
G341241,4,42,10093,Divorced,Male,Bank Transfer(automatic),21,105,2028,No
Q675589,3,82,38057,Divorced,Female,Mailed Check,16,167,2159,No
G06529,2,31,48433,Widowed,Male,Electronic Check,2,195,1184,Yes
S333226,3,19,57993,Divorced,Male,Credit Card (automatic),6,235,1325,Yes
H104879,1,30,74374,Married,Female,Bank Transfer(automatic),4,192,694,No
L593610,2,25,79403,Married,Male,Electronic Check,21,235,2459,No
H228822,3,26,30421,Never Married,Female,Bank Transfer(automatic),23,160,2219,No
S301010,0,57,66699,Divorced,Male,Mailed Check,10,223,1881,Yes
Q843780,0,56,18275,Married,Female,Bank Transfer(automatic),1,165,831,No
Q09894,0,89,40407,Divorced,Male,Mailed Check,4,93,346,No
E755897,1,84,45874,Married,Female,Electronic Check,8,182,1275,Yes
Y425130,5,56,6327,Divorced,Female,Mailed Check,10,147,1165,No
M238722,1,52,76765,Never Married,Male,Bank Transfer(automatic),10,160,1115,No
U357458,0,78,28326,Never Married,Male,Credit Card (automatic),5,135,482,No
C884701,0,33,42506,Separated,Male,Electronic Check,3,180,581,No
U888719,1,48,8874,Married,Male,Electronic Check,9,180,1067,No
V442014,0,70,17845,Divorced,Female,Mailed Check,7,223,1560,Yes
G106600,3,87,34924,Separated,Male,Bank Transfer(automatic),3,207,755,Yes
F81860,0,49,156571,Separated,Female,Credit Card (automatic),3,125,312,Yes
P834547,3,37,29102,Never Married,Female,Electronic Check,7,160,866,Yes
L859969,3,18,57578,Widowed,Female,Electronic Check,5,180,870,Yes
R191104,1,70,55904,Separated,Male,Mailed Check,9,152,1087,Yes
W843152,2,51,18970,Married,Female,Mailed Check,14,170,1456,No
C400987,1,29,37947,Divorced,Female,Electronic Check,4,150,1002,No
B402928,0,29,88219,Married,Female,Credit Card (automatic),13,95,1619,No
Q150878,1,29,39719,Married,Male,Bank Transfer(automatic),7,157,821,No
O674680,3,89,20456,Widowed,Male,Electronic Check,8,93,810,Yes
H940380,3,76,42529,Never Married,Female,Mailed Check,4,150,584,No
F533118,6,19,77499,Widowed,Female,Credit Card (automatic),16,188,2142,No
J720136,2,26,14346,Never Married,Male,Electronic Check,22,160,2150,No
I169796,6,21,36563,Divorced,Male,Electronic Check,7,140,1208,No
Q904920,1,77,1143,Never Married,Male,Electronic Check,3,152,625,No
E590504,1,29,41079,Widowed,Female,Bank Transfer(automatic),3,117,955,No
T912921,1,33,8995,Never Married,Male,Bank Transfer(automatic),15,255,2058,Yes
F729151,1,21,40942,Separated,Female,Electronic Check,9,178,1432,Yes
O865208,0,73,87527,Separated,Male,Credit Card (automatic),15,173,1571,Yes
M469760,1,75,5679,Divorced,Male,Electronic Check,2,140,856,No
V368301,1,77,15876,Separated,Male,Bank Transfer(automatic),2,120,816,No
U630888,7,73,35665,Married,Female,Electronic Check,7,180,941,Yes
V627981,0,62,2772,Widowed,Female,Bank Transfer(automatic),7,220,1110,Yes
G503565,2,35,9121,Never Married,Female,Electronic Check,12,235,1748,Yes
A549038,2,24,22042,Married,Male,Credit Card (automatic),5,155,1394,Yes
X368087,1,18,11574,Divorced,Female,Mailed Check,2,188,788,Yes
U497990,4,26,35553,Married,Female,Credit Card (automatic),8,107,1383,No
P455877,3,21,46507,Married,Female,Credit Card (automatic),2,130,681,No
M255491,0,85,28523,Divorced,Male,Credit Card (automatic),12,170,1209,No
N480736,2,32,8642,Separated,Female,Bank Transfer(automatic),4,185,1225,Yes
Y155823,3,63,38738,Separated,Female,Bank Transfer(automatic),2,172,480,Yes
N16660,3,40,38295,Widowed,Female,Mailed Check,8,165,1635,Yes
K339158,5,31,10047,Separated,Female,Bank Transfer(automatic),4,195,827,Yes
L170558,3,66,23693,Separated,Female,Electronic Check,10,172,1620,Yes
L167261,1,72,61617,Divorced,Male,Credit Card (automatic),5,182,679,No
N42375,0,42,26577,Divorced,Male,Bank Transfer(automatic),14,192,1617,No
D426377,7,64,57547,Married,Male,Electronic Check,1,230,924,Yes
P42965,1,27,62894,Separated,Female,Mailed Check,21,115,1999,No
H619362,2,74,25376,Married,Male,Electronic Check,12,137,1314,No
E450808,4,45,19623,Divorced,Female,Credit Card (automatic),9,167,1043,No
O221751,1,57,23189,Separated,Female,Credit Card (automatic),1,160,347,No
C875335,3,38,15377,Divorced,Male,Electronic Check,3,162,1136,No
L381786,3,46,56868,Widowed,Male,Mailed Check,1,223,864,Yes
E381260,4,42,23813,Separated,Female,Mailed Check,7,223,1747,Yes
T814609,3,62,32384,Divorced,Male,Credit Card (automatic),3,162,619,Yes
D190616,2,47,5571,Widowed,Male,Bank Transfer(automatic),6,152,1295,No
H557046,3,38,47890,Married,Female,Bank Transfer(automatic),5,147,1153,No
F489040,3,45,58187,Divorced,Male,Mailed Check,8,115,1378,No
H941657,9,77,14302,Separated,Female,Bank Transfer(automatic),19,115,2267,No
D186284,1,48,12123,Never Married,Male,Electronic Check,6,175,1020,Yes
B991216,1,75,25131,Widowed,Female,Electronic Check,9,197,1089,No
K431455,0,18,25947,Separated,Female,Bank Transfer(automatic),9,117,1458,No
E55745,1,36,71686,Married,Female,Bank Transfer(automatic),24,125,2025,No
S715877,4,40,14912,Separated,Male,Electronic Check,4,225,1617,Yes
J916027,1,55,45856,Divorced,Male,Bank Transfer(automatic),17,147,2046,No
T867131,3,18,8895,Divorced,Female,Mailed Check,3,125,887,No
L974545,0,61,84292,Widowed,Female,Electronic Check,2,233,861,Yes
K788015,7,62,37030,Divorced,Female,Mailed Check,2,215,1360,Yes
J54482,2,82,28824,Widowed,Male,Electronic Check,6,225,1649,Yes
Z979359,2,39,98177,Married,Female,Mailed Check,10,155,1691,No
Q615981,3,31,33568,Divorced,Female,Electronic Check,16,150,1756,No
D860746,7,54,41932,Widowed,Female,Bank Transfer(automatic),10,215,1339,No
A493340,1,21,20058,Separated,Male,Mailed Check,2,223,1385,Yes
K998480,1,49,110960,Married,Female,Electronic Check,10,137,1028,No
F820783,7,42,33339,Married,Male,Electronic Check,4,150,927,Yes
X769374,4,33,1405,Divorced,Female,Bank Transfer(automatic),8,152,1514,Yes
H429618,1,62,67130,Never Married,Female,Electronic Check,8,150,910,No
S866571,2,88,143794,Never Married,Male,Mailed Check,11,185,1209,Yes
Q527870,2,36,22082,Married,Female,Electronic Check,7,142,1020,No
Y706218,4,38,32253,Divorced,Male,Electronic Check,3,197,1352,Yes
T228469,0,82,100786,Separated,Male,Mailed Check,9,160,1348,Yes
U913257,2,22,21395,Married,Female,Credit Card (automatic),6,125,717,No
B639946,2,46,22922,Separated,Female,Mailed Check,3,140,552,No
Z205002,4,37,7588,Widowed,Female,Electronic Check,3,182,665,Yes
J892510,0,22,57737,Never Married,Female,Bank Transfer(automatic),2,275,960,Yes
B468086,0,51,35194,Separated,Female,Electronic Check,11,150,1200,No
L855218,0,73,12409,Widowed,Male,Electronic Check,5,152,786,Yes
L526170,0,84,14147,Never Married,Female,Bank Transfer(automatic),11,92,1214,No
E631245,1,88,14822,Never Married,Female,Bank Transfer(automatic),7,152,858,No
X241764,4,64,57589,Never Married,Male,Mailed Check,1,198,744,Yes
U231980,0,72,39383,Divorced,Male,Electronic Check,11,240,1398,Yes
B346107,0,28,93910,Married,Female,Electronic Check,13,202,1438,No
B239370,4,25,14738,Separated,Male,Bank Transfer(automatic),1,182,695,Yes
E145894,1,58,83027,Widowed,Female,Credit Card (automatic),12,195,1290,Yes
X942031,0,74,25701,Never Married,Male,Credit Card (automatic),2,270,1341,Yes
O91882,0,87,18148,Never Married,Female,Electronic Check,22,235,2758,Yes
H879719,0,32,8458,Never Married,Female,Credit Card (automatic),7,140,1229,Yes
P370643,3,27,29924,Never Married,Male,Electronic Check,4,120,1189,Yes
J777553,4,61,48521,Widowed,Female,Mailed Check,16,178,1905,No
M234182,9,30,13557,Never Married,Male,Credit Card (automatic),7,233,1492,Yes
Y773120,1,60,45092,Widowed,Female,Bank Transfer(automatic),13,145,1126,No
B105213,1,81,55862,Divorced,Male,Electronic Check,2,213,1119,Yes
X984575,0,83,13133,Widowed,Female,Credit Card (automatic),12,140,1460,Yes
N851276,3,63,16967,Divorced,Male,Credit Card (automatic),2,117,837,Yes
Q864563,1,50,54508,Separated,Female,Bank Transfer(automatic),20,173,1877,No
C912709,3,45,30502,Divorced,Male,Credit Card (automatic),8,192,1129,Yes
I12585,1,30,17739,Separated,Male,Electronic Check,5,195,1418,Yes
Y780102,0,87,349,Never Married,Male,Electronic Check,15,203,2090,Yes
A553226,1,70,70656,Separated,Female,Mailed Check,5,182,708,No
F116528,0,28,30662,Divorced,Female,Bank Transfer(automatic),2,172,489,No
V211089,2,45,75255,Never Married,Male,Credit Card (automatic),11,115,1177,No
O209544,1,35,114402,Widowed,Male,Electronic Check,15,167,2230,No
R40372,4,37,9448,Married,Male,Electronic Check,5,130,1241,No
E772271,0,50,25991,Married,Male,Mailed Check,11,147,1130,Yes
O841847,1,34,22493,Married,Female,Electronic Check,4,140,1138,No
K755701,7,58,23346,Never Married,Male,Credit Card (automatic),7,117,1453,No
V660511,3,42,84035,Widowed,Male,Mailed Check,13,117,1457,No
G292619,2,63,27432,Divorced,Female,Credit Card (automatic),3,128,411,Yes
W903243,1,78,30352,Divorced,Female,Electronic Check,8,107,1057,No
V385446,7,89,22290,Widowed,Female,Bank Transfer(automatic),5,258,1640,Yes
B388820,3,18,21768,Divorced,Male,Mailed Check,8,175,1377,Yes
D741050,0,89,17072,Divorced,Male,Credit Card (automatic),9,185,985,No
B142422,10,66,61922,Never Married,Male,Mailed Check,17,132,2400,No
T628897,2,53,15626,Widowed,Male,Mailed Check,4,95,984,Yes
N333825,1,44,34791,Never Married,Female,Bank Transfer(automatic),22,105,2068,No
F778893,4,66,118179,Widowed,Male,Electronic Check,4,182,776,Yes
T157033,1,85,38644,Widowed,Male,Bank Transfer(automatic),29,147,2626,No
R673895,2,62,72453,Widowed,Female,Bank Transfer(automatic),10,215,1275,No
Q644143,1,28,23661,Divorced,Male,Bank Transfer(automatic),8,215,1139,Yes
F35398,3,55,12526,Widowed,Female,Bank Transfer(automatic),7,130,1297,No
S60656,2,55,79125,Married,Male,Bank Transfer(automatic),10,147,1528,No
X217671,0,59,15840,Divorced,Male,Electronic Check,2,155,1015,Yes
P795203,0,28,13367,Never Married,Male,Electronic Check,16,205,1836,No
P717753,2,38,48365,Never Married,Male,Bank Transfer(automatic),4,127,1095,No
